user_id,scenic_spot,rating,age,gender,occupation,preferred_travel_season
User_23,大明宫国家遗址公园,2,38,F,Engineer,Summer
User_23,钟楼,3,38,F,Engineer,Summer
User_24,曲江池遗址公园,5,68,F,Doctor,Winter
User_24,延安革命纪念馆,5,68,F,Doctor,Winter
User_24,黄帝陵,2,68,F,Doctor,Winter
User_24,大雁塔,3,68,F,Doctor,Winter
User_24,大明宫国家遗址公园,5,68,F,Doctor,Winter
User_24,秦始皇陵,3,68,F,Doctor,Winter
User_24,南泥湾,3,68,F,Doctor,Winter
User_24,钟楼,4,68,F,Doctor,Winter
User_25,大雁塔,3,37,F,Teacher,Summer
User_25,黄帝陵,5,37,F,Teacher,Summer
User_25,延安革命纪念馆,4,37,F,Teacher,Summer
User_25,兵马俑,4,37,F,Teacher,Summer
User_25,大明宫国家遗址公园,2,37,F,Teacher,Summer
User_25,西岳庙,5,37,F,Teacher,Summer
User_25,秦始皇陵,4,37,F,Teacher,Summer
User_25,青龙寺,4,37,F,Teacher,Summer
User_25,钟楼,2,37,F,Teacher,Summer
User_26,延安革命纪念馆,4,56,F,Engineer,Spring
User_26,黄帝陵,1,56,F,Engineer,Spring
User_26,秦始皇陵,5,56,F,Engineer,Spring
User_26,碑林博物馆,4,56,F,Engineer,Spring
User_26,华清池,3,56,F,Engineer,Spring
User_26,崇文塔,2,56,F,Engineer,Spring
User_26,大雁塔,3,56,F,Engineer,Spring
User_26,华山,5,56,F,Engineer,Spring
User_27,南泥湾,5,63,F,Teacher,Winter
User_27,大明宫国家遗址公园,2,63,F,Teacher,Winter
User_27,兵马俑,2,63,F,Teacher,Winter
User_27,黄帝陵,4,63,F,Teacher,Winter
User_27,西岳庙,3,63,F,Teacher,Winter
User_27,延安革命纪念馆,4,63,F,Teacher,Winter
User_28,大明宫国家遗址公园,4,32,M,Engineer,Autumn
User_28,华清池,1,32,M,Engineer,Autumn
User_28,青龙寺,3,32,M,Engineer,Autumn
User_28,兵马俑,4,32,M,Engineer,Autumn
User_28,黄帝陵,3,32,M,Engineer,Autumn
User_28,秦始皇陵,2,32,M,Engineer,Autumn
User_28,西岳庙,5,32,M,Engineer,Autumn
User_28,南泥湾,5,32,M,Engineer,Autumn
User_29,南泥湾,3,54,M,Student,Spring
User_29,曲江池遗址公园,2,54,M,Student,Spring
User_29,大雁塔,2,54,M,Student,Spring
User_29,碑林博物馆,2,54,M,Student,Spring
User_29,西岳庙,2,54,M,Student,Spring
User_29,青龙寺,2,54,M,Student,Spring
User_29,延安革命纪念馆,4,54,M,Student,Spring
User_29,华山,3,54,M,Student,Spring
User_30,黄帝陵,3,59,M,Engineer,Spring
User_30,兵马俑,5,59,M,Engineer,Spring
User_30,华山,5,59,M,Engineer,Spring
User_30,秦始皇陵,2,59,M,Engineer,Spring
User_30,青龙寺,2,59,M,Engineer,Spring
User_30,崇文塔,2,59,M,Engineer,Spring
User_30,曲江池遗址公园,5,59,M,Engineer,Spring
User_30,南泥湾,4,59,M,Engineer,Spring
User_30,西岳庙,5,59,M,Engineer,Spring
User_31,兵马俑,2,51,F,Artist,Winter
User_31,钟楼,2,51,F,Artist,Winter
User_31,秦始皇陵,4,51,F,Artist,Winter
User_31,黄帝陵,5,51,F,Artist,Winter
User_31,大明宫国家遗址公园,5,51,F,Artist,Winter
User_31,南泥湾,1,51,F,Artist,Winter
User_31,华山,5,51,F,Artist,Winter
User_31,曲江池遗址公园,1,51,F,Artist,Winter
User_31,崇文塔,5,51,F,Artist,Winter
User_31,碑林博物馆,5,51,F,Artist,Winter
User_32,青龙寺,3,60,M,Student,Spring
User_32,大雁塔,5,60,M,Student,Spring
User_32,大明宫国家遗址公园,4,60,M,Student,Spring
User_32,兵马俑,4,60,M,Student,Spring
User_32,钟楼,4,60,M,Student,Spring
User_32,南泥湾,5,60,M,Student,Spring
User_32,曲江池遗址公园,5,60,M,Student,Spring
User_32,华山,3,60,M,Student,Spring
User_32,西岳庙,1,60,M,Student,Spring
User_32,秦始皇陵,2,60,M,Student,Spring
User_33,秦始皇陵,1,65,M,Student,Autumn
User_33,华清池,3,65,M,Student,Autumn
User_33,钟楼,5,65,M,Student,Autumn
User_33,崇文塔,1,65,M,Student,Autumn
User_33,延安革命纪念馆,4,65,M,Student,Autumn
User_34,大明宫国家遗址公园,2,61,M,Artist,Winter
User_34,延安革命纪念馆,4,61,M,Artist,Winter
User_34,华清池,2,61,M,Artist,Winter
User_34,曲江池遗址公园,4,61,M,Artist,Winter
User_34,钟楼,4,61,M,Artist,Winter
User_35,黄帝陵,4,59,F,Engineer,Winter
User_35,大雁塔,4,59,F,Engineer,Winter
User_35,兵马俑,3,59,F,Engineer,Winter
User_35,秦始皇陵,5,59,F,Engineer,Winter
User_35,曲江池遗址公园,4,59,F,Engineer,Winter
User_35,大明宫国家遗址公园,3,59,F,Engineer,Winter
User_35,西岳庙,3,59,F,Engineer,Winter
User_35,华山,5,59,F,Engineer,Winter
User_36,延安革命纪念馆,4,54,M,Teacher,Summer
User_36,大雁塔,5,54,M,Teacher,Summer
User_36,兵马俑,3,54,M,Teacher,Summer
User_36,青龙寺,2,54,M,Teacher,Summer
User_36,大明宫国家遗址公园,1,54,M,Teacher,Summer
User_36,崇文塔,3,54,M,Teacher,Summer
User_36,华清池,2,54,M,Teacher,Summer
User_37,南泥湾,1,58,M,Student,Autumn
User_37,青龙寺,3,58,M,Student,Autumn
User_37,崇文塔,3,58,M,Student,Autumn
User_37,大明宫国家遗址公园,5,58,M,Student,Autumn
User_37,西岳庙,2,58,M,Student,Autumn
User_37,钟楼,3,58,M,Student,Autumn
User_37,秦始皇陵,1,58,M,Student,Autumn
User_37,大雁塔,5,58,M,Student,Autumn
User_37,兵马俑,5,58,M,Student,Autumn
User_37,延安革命纪念馆,1,58,M,Student,Autumn
User_38,崇文塔,1,22,M,Teacher,Summer
User_38,延安革命纪念馆,5,22,M,Teacher,Summer
User_38,曲江池遗址公园,3,22,M,Teacher,Summer
User_38,青龙寺,1,22,M,Teacher,Summer
User_38,碑林博物馆,5,22,M,Teacher,Summer
User_38,黄帝陵,5,22,M,Teacher,Summer
User_38,秦始皇陵,3,22,M,Teacher,Summer
User_39,华清池,5,27,F,Engineer,Autumn
User_39,大雁塔,4,27,F,Engineer,Autumn
User_39,兵马俑,5,27,F,Engineer,Autumn
User_39,钟楼,5,27,F,Engineer,Autumn
User_39,秦始皇陵,5,27,F,Engineer,Autumn
User_39,青龙寺,5,27,F,Engineer,Autumn
User_40,秦始皇陵,1,57,M,Student,Summer
User_40,青龙寺,1,57,M,Student,Summer
User_40,华山,3,57,M,Student,Summer
User_40,华清池,4,57,M,Student,Summer
User_40,黄帝陵,5,57,M,Student,Summer
User_40,碑林博物馆,5,57,M,Student,Summer
User_40,钟楼,5,57,M,Student,Summer
User_41,黄帝陵,2,18,M,Doctor,Autumn
User_41,钟楼,5,18,M,Doctor,Autumn
User_41,大雁塔,3,18,M,Doctor,Autumn
User_41,兵马俑,4,18,M,Doctor,Autumn
User_41,延安革命纪念馆,3,18,M,Doctor,Autumn
User_42,大明宫国家遗址公园,2,61,M,Engineer,Spring
User_42,黄帝陵,4,61,M,Engineer,Spring
User_42,钟楼,3,61,M,Engineer,Spring
User_42,兵马俑,5,61,M,Engineer,Spring
User_42,青龙寺,2,61,M,Engineer,Spring
User_42,碑林博物馆,1,61,M,Engineer,Spring
User_42,延安革命纪念馆,1,61,M,Engineer,Spring
User_43,碑林博物馆,2,35,M,Engineer,Spring
User_43,南泥湾,4,35,M,Engineer,Spring
User_43,青龙寺,3,35,M,Engineer,Spring
User_43,华山,5,35,M,Engineer,Spring
User_43,兵马俑,4,35,M,Engineer,Spring
User_43,曲江池遗址公园,2,35,M,Engineer,Spring
User_43,崇文塔,5,35,M,Engineer,Spring
User_43,西岳庙,3,35,M,Engineer,Spring
User_44,延安革命纪念馆,1,56,F,Artist,Autumn
User_44,曲江池遗址公园,2,56,F,Artist,Autumn
User_44,南泥湾,1,56,F,Artist,Autumn
User_44,碑林博物馆,1,56,F,Artist,Autumn
User_44,秦始皇陵,4,56,F,Artist,Autumn
User_44,华清池,5,56,F,Artist,Autumn
User_44,华山,2,56,F,Artist,Autumn
User_44,大雁塔,2,56,F,Artist,Autumn
User_44,黄帝陵,3,56,F,Artist,Autumn
User_44,西岳庙,2,56,F,Artist,Autumn
User_45,延安革命纪念馆,2,69,F,Engineer,Winter
User_45,钟楼,1,69,F,Engineer,Winter
User_45,西岳庙,3,69,F,Engineer,Winter
User_45,崇文塔,2,69,F,Engineer,Winter
User_45,大明宫国家遗址公园,2,69,F,Engineer,Winter
User_45,碑林博物馆,2,69,F,Engineer,Winter
User_45,秦始皇陵,1,69,F,Engineer,Winter
User_46,青龙寺,1,57,F,Doctor,Spring
User_46,兵马俑,3,57,F,Doctor,Spring
User_46,钟楼,3,57,F,Doctor,Spring
User_46,延安革命纪念馆,5,57,F,Doctor,Spring
User_46,黄帝陵,5,57,F,Doctor,Spring
User_46,西岳庙,4,57,F,Doctor,Spring
User_47,钟楼,4,57,F,Student,Spring
User_47,兵马俑,1,57,F,Student,Spring
User_47,华山,3,57,F,Student,Spring
User_47,秦始皇陵,3,57,F,Student,Spring
User_47,崇文塔,2,57,F,Student,Spring
User_47,华清池,3,57,F,Student,Spring
User_48,西岳庙,2,55,M,Artist,Spring
User_48,崇文塔,4,55,M,Artist,Spring
User_48,碑林博物馆,5,55,M,Artist,Spring
User_48,华清池,3,55,M,Artist,Spring
User_48,大雁塔,4,55,M,Artist,Spring
User_48,钟楼,4,55,M,Artist,Spring
User_48,秦始皇陵,5,55,M,Artist,Spring
User_48,大明宫国家遗址公园,4,55,M,Artist,Spring
User_48,黄帝陵,2,55,M,Artist,Spring
User_48,延安革命纪念馆,1,55,M,Artist,Spring
User_49,华清池,4,38,M,Artist,Winter
User_49,大雁塔,1,38,M,Artist,Winter
User_49,大明宫国家遗址公园,2,38,M,Artist,Winter
User_49,华山,5,38,M,Artist,Winter
User_49,黄帝陵,3,38,M,Artist,Winter
User_49,钟楼,4,38,M,Artist,Winter
User_49,秦始皇陵,5,38,M,Artist,Winter
User_49,兵马俑,2,38,M,Artist,Winter
User_50,黄帝陵,1,42,F,Teacher,Winter
User_50,碑林博物馆,5,42,F,Teacher,Winter
User_50,崇文塔,3,42,F,Teacher,Winter
User_50,钟楼,1,42,F,Teacher,Winter
User_50,秦始皇陵,5,42,F,Teacher,Winter
User_51,华清池,3,69,F,Artist,Autumn
User_51,大雁塔,4,69,F,Artist,Autumn
User_51,曲江池遗址公园,2,69,F,Artist,Autumn
User_51,黄帝陵,2,69,F,Artist,Autumn
User_51,兵马俑,3,69,F,Artist,Autumn
User_52,西岳庙,2,35,M,Artist,Autumn
User_52,钟楼,2,35,M,Artist,Autumn
User_52,华清池,2,35,M,Artist,Autumn
User_52,秦始皇陵,4,35,M,Artist,Autumn
User_52,曲江池遗址公园,4,35,M,Artist,Autumn
User_52,青龙寺,1,35,M,Artist,Autumn
User_52,华山,5,35,M,Artist,Autumn
User_52,大明宫国家遗址公园,5,35,M,Artist,Autumn
User_52,崇文塔,5,35,M,Artist,Autumn
User_52,南泥湾,5,35,M,Artist,Autumn
User_53,钟楼,5,55,F,Teacher,Spring
User_53,崇文塔,5,55,F,Teacher,Spring
User_53,华清池,2,55,F,Teacher,Spring
User_53,大雁塔,1,55,F,Teacher,Spring
User_53,青龙寺,4,55,F,Teacher,Spring
User_53,西岳庙,1,55,F,Teacher,Spring
User_54,兵马俑,2,31,M,Teacher,Spring
User_54,华清池,5,31,M,Teacher,Spring
User_54,崇文塔,5,31,M,Teacher,Spring
User_54,秦始皇陵,1,31,M,Teacher,Spring
User_54,大雁塔,2,31,M,Teacher,Spring
User_54,黄帝陵,2,31,M,Teacher,Spring
User_54,钟楼,1,31,M,Teacher,Spring
User_54,华山,5,31,M,Teacher,Spring
User_54,南泥湾,5,31,M,Teacher,Spring
User_54,西岳庙,4,31,M,Teacher,Spring
User_55,华山,4,32,M,Artist,Spring
User_55,秦始皇陵,2,32,M,Artist,Spring
User_55,兵马俑,5,32,M,Artist,Spring
User_55,青龙寺,4,32,M,Artist,Spring
User_55,曲江池遗址公园,1,32,M,Artist,Spring
User_55,大明宫国家遗址公园,2,32,M,Artist,Spring
User_56,大明宫国家遗址公园,5,30,F,Artist,Summer
User_56,崇文塔,2,30,F,Artist,Summer
User_56,延安革命纪念馆,1,30,F,Artist,Summer
User_56,曲江池遗址公园,4,30,F,Artist,Summer
User_56,青龙寺,2,30,F,Artist,Summer
User_56,碑林博物馆,5,30,F,Artist,Summer
User_56,华山,5,30,F,Artist,Summer
User_57,大明宫国家遗址公园,4,28,F,Artist,Spring
User_57,崇文塔,4,28,F,Artist,Spring
User_57,黄帝陵,5,28,F,Artist,Spring
User_57,钟楼,4,28,F,Artist,Spring
User_57,青龙寺,4,28,F,Artist,Spring
User_57,碑林博物馆,3,28,F,Artist,Spring
User_58,南泥湾,4,36,M,Artist,Summer
User_58,碑林博物馆,2,36,M,Artist,Summer
User_58,大雁塔,3,36,M,Artist,Summer
User_58,青龙寺,2,36,M,Artist,Summer
User_58,崇文塔,1,36,M,Artist,Summer
User_58,延安革命纪念馆,4,36,M,Artist,Summer
User_58,大明宫国家遗址公园,3,36,M,Artist,Summer
User_58,兵马俑,5,36,M,Artist,Summer
User_58,华山,3,36,M,Artist,Summer
User_59,黄帝陵,5,32,M,Artist,Autumn
User_59,大明宫国家遗址公园,2,32,M,Artist,Autumn
User_59,兵马俑,5,32,M,Artist,Autumn
User_59,崇文塔,5,32,M,Artist,Autumn
User_59,曲江池遗址公园,2,32,M,Artist,Autumn
User_60,崇文塔,2,40,F,Engineer,Summer
User_60,南泥湾,3,40,F,Engineer,Summer
User_60,黄帝陵,4,40,F,Engineer,Summer
User_60,大明宫国家遗址公园,1,40,F,Engineer,Summer
User_60,华山,3,40,F,Engineer,Summer
User_60,大雁塔,1,40,F,Engineer,Summer
User_61,碑林博物馆,4,67,M,Student,Autumn
User_61,南泥湾,3,67,M,Student,Autumn
User_61,华清池,3,67,M,Student,Autumn
User_61,钟楼,5,67,M,Student,Autumn
User_61,华山,2,67,M,Student,Autumn
User_61,西岳庙,5,67,M,Student,Autumn
User_61,兵马俑,4,67,M,Student,Autumn
User_62,曲江池遗址公园,2,36,M,Engineer,Winter
User_62,崇文塔,4,36,M,Engineer,Winter
User_62,黄帝陵,4,36,M,Engineer,Winter
User_62,西岳庙,5,36,M,Engineer,Winter
User_62,大明宫国家遗址公园,2,36,M,Engineer,Winter
User_62,延安革命纪念馆,1,36,M,Engineer,Winter
User_62,兵马俑,4,36,M,Engineer,Winter
User_62,大雁塔,2,36,M,Engineer,Winter
User_62,碑林博物馆,3,36,M,Engineer,Winter
User_63,青龙寺,5,19,F,Student,Winter
User_63,兵马俑,5,19,F,Student,Winter
User_63,南泥湾,5,19,F,Student,Winter
User_63,碑林博物馆,3,19,F,Student,Winter
User_63,大雁塔,4,19,F,Student,Winter
User_63,华山,4,19,F,Student,Winter
User_63,秦始皇陵,5,19,F,Student,Winter
User_63,曲江池遗址公园,3,19,F,Student,Winter
User_63,大明宫国家遗址公园,4,19,F,Student,Winter
User_64,青龙寺,5,37,F,Doctor,Spring
User_64,崇文塔,3,37,F,Doctor,Spring
User_64,延安革命纪念馆,3,37,F,Doctor,Spring
User_64,兵马俑,5,37,F,Doctor,Spring
User_64,黄帝陵,5,37,F,Doctor,Spring
User_65,钟楼,4,69,M,Artist,Winter
User_65,西岳庙,3,69,M,Artist,Winter
User_65,兵马俑,2,69,M,Artist,Winter
User_65,秦始皇陵,5,69,M,Artist,Winter
User_65,大明宫国家遗址公园,2,69,M,Artist,Winter
User_66,大明宫国家遗址公园,5,27,F,Student,Summer
User_66,崇文塔,2,27,F,Student,Summer
User_66,碑林博物馆,4,27,F,Student,Summer
User_66,曲江池遗址公园,5,27,F,Student,Summer
User_66,华山,2,27,F,Student,Summer
User_66,钟楼,5,27,F,Student,Summer
User_66,黄帝陵,5,27,F,Student,Summer
User_66,兵马俑,1,27,F,Student,Summer
User_66,华清池,5,27,F,Student,Summer
User_67,崇文塔,5,69,M,Artist,Autumn
User_67,碑林博物馆,3,69,M,Artist,Autumn
User_67,华清池,1,69,M,Artist,Autumn
User_67,曲江池遗址公园,2,69,M,Artist,Autumn
User_67,秦始皇陵,5,69,M,Artist,Autumn
User_67,大雁塔,5,69,M,Artist,Autumn
User_67,大明宫国家遗址公园,3,69,M,Artist,Autumn
User_68,兵马俑,5,21,M,Student,Spring
User_68,大明宫国家遗址公园,5,21,M,Student,Spring
User_68,华山,5,21,M,Student,Spring
User_68,黄帝陵,1,21,M,Student,Spring
User_68,曲江池遗址公园,5,21,M,Student,Spring
User_68,碑林博物馆,5,21,M,Student,Spring
User_68,西岳庙,2,21,M,Student,Spring
User_68,秦始皇陵,5,21,M,Student,Spring
User_68,钟楼,5,21,M,Student,Spring
User_69,曲江池遗址公园,4,44,F,Artist,Summer
User_69,大明宫国家遗址公园,4,44,F,Artist,Summer
User_69,南泥湾,3,44,F,Artist,Summer
User_69,黄帝陵,4,44,F,Artist,Summer
User_69,青龙寺,4,44,F,Artist,Summer
User_69,华山,1,44,F,Artist,Summer
User_69,碑林博物馆,4,44,F,Artist,Summer
User_69,延安革命纪念馆,5,44,F,Artist,Summer
User_69,钟楼,4,44,F,Artist,Summer
User_69,兵马俑,1,44,F,Artist,Summer
User_70,大雁塔,4,23,F,Doctor,Spring
User_70,青龙寺,4,23,F,Doctor,Spring
User_70,南泥湾,5,23,F,Doctor,Spring
User_70,黄帝陵,5,23,F,Doctor,Spring
User_70,延安革命纪念馆,5,23,F,Doctor,Spring
User_70,西岳庙,5,23,F,Doctor,Spring
User_70,钟楼,4,23,F,Doctor,Spring
User_71,南泥湾,4,57,M,Engineer,Spring
User_71,华清池,3,57,M,Engineer,Spring
User_71,华山,5,57,M,Engineer,Spring
User_71,青龙寺,3,57,M,Engineer,Spring
User_71,碑林博物馆,4,57,M,Engineer,Spring
User_71,崇文塔,2,57,M,Engineer,Spring
User_71,秦始皇陵,4,57,M,Engineer,Spring
User_71,西岳庙,4,57,M,Engineer,Spring
User_72,南泥湾,1,67,F,Doctor,Autumn
User_72,大明宫国家遗址公园,5,67,F,Doctor,Autumn
User_72,大雁塔,3,67,F,Doctor,Autumn
User_72,黄帝陵,2,67,F,Doctor,Autumn
User_72,华山,2,67,F,Doctor,Autumn
User_73,秦始皇陵,5,34,F,Engineer,Summer
User_73,曲江池遗址公园,1,34,F,Engineer,Summer
User_73,青龙寺,2,34,F,Engineer,Summer
User_73,大明宫国家遗址公园,2,34,F,Engineer,Summer
User_73,延安革命纪念馆,4,34,F,Engineer,Summer
User_73,大雁塔,3,34,F,Engineer,Summer
User_73,华清池,3,34,F,Engineer,Summer
User_74,碑林博物馆,4,34,M,Doctor,Autumn
User_74,大雁塔,1,34,M,Doctor,Autumn
User_74,秦始皇陵,5,34,M,Doctor,Autumn
